user_id,input_cnt,valid_input_cnt,correct_cnt,odd_input_cnt,correct_rate,rank,score,work_time
20930062,48,47,46,0,0.978723404255319,18869,0.118106188072537,11.9833333333333
21067757,2,1,1,0,1,15990,0.241073097775285,0.233333333333333
21325152,2,2,2,0,1,13960,0.316788184707422,0.45
21512232,1,1,1,0,1,14959,0.252757524770985,0
21580807,19,18,18,1,1,7351,0.654281174051225,1.2
21700779,37,36,35,0,0.972222222222222,19117,0.106375023368854,3.28333333333333
21751762,1141,1136,1128,0,0.992957746478873,17767,0.169657879977566,171.883333333333
21916835,23,21,21,2,1,6720,0.685128061319873,1.08333333333333
22054826,557,552,550,3,0.996376811594203,17213,0.195550570200037,1956.33333333333
22088737,4,3,3,0,1,13725,0.35347728547392,0.45
22307847,15,15,15,0,1,7989,0.61782576182464,4.31666666666667
22365292,1,1,1,0,1,14959,0.252757524770985,0
22624645,19,19,19,0,1,6958,0.667320994578426,2.58333333333333
22698741,5,4,4,1,1,13005,0.387595812301365,0.683333333333333
22974090,12,12,12,0,1,8924,0.571555430921668,1.66666666666667
23018945,5,5,5,0,1,11954,0.421620863712844,0.9
23097691,110,100,99,1,0.99,18137,0.15236492802393,42.5666666666667
23393042,12,12,12,0,1,8924,0.571555430921668,2.08333333333333
24711178,22,21,21,0,1,6666,0.686016077771546,4.08333333333333
25177499,4,4,4,0,1,12531,0.392269583099645,0.4
25242338,13,13,13,0,1,8586,0.587539727051785,2.35
25272017,48,47,46,0,0.978723404255319,18869,0.118106188072537,4.53333333333333
25401545,13,7,7,2,1,11413,0.466582538792298,3.21666666666667
26103323,22,22,22,0,1,6293,0.699523275378575,1.16666666666667
26160372,38,38,38,0,1,4085,0.806505888951206,7.86666666666667
26747543,10,1,1,0,1,16651,0.221256309590578,1.16666666666667
26849753,1,1,0,0,0,21007,0.0147223780145822,0
27296266,59,59,59,0,1,2609,0.876238549261544,1713.05
27354377,68,68,67,0,0.985294117647059,18520,0.134324172742569,402.933333333333
27365413,8,8,8,0,1,10474,0.496027294821462,1.33333333333333
27553622,5,5,5,0,1,11954,0.421620863712844,0.55
27597425,7,7,7,0,1,10929,0.472938867077959,0.85
27644286,450,449,448,1,0.997772828507795,16970,0.206907833239858,1300.11666666667
27798240,45,25,23,0,0.92,19886,0.0706206767620116,18.2166666666667
27891751,10,2,2,0,1,14899,0.303280987100393,2.5
27919765,23,21,21,1,1,6720,0.685128061319873,7.06666666666667
27952083,60,6,6,0,1,11953,0.441390914189568,10.65
28592587,2,2,2,0,1,13960,0.316788184707422,0.983333333333333
28645731,18,18,18,0,1,7192,0.656524584034399,2.78333333333333
28663407,40,40,40,0,1,3886,0.815526266591886,1.6
28712085,29,29,29,0,1,5134,0.756262852869695,42.9
28722984,2,0,0,2,-1,21335,0.00154234436343242,0.1
29377050,6,6,6,0,1,11428,0.448822209758833,1.31666666666667
29394204,49,44,43,2,0.977272727272727,18951,0.11432043372593,9.6
29483862,5,5,5,0,1,11954,0.421620863712844,0.45
29709258,38,38,38,0,1,4085,0.806505888951206,2.78333333333333
29795685,10,10,9,0,0.9,20008,0.0640773976444195,1.26666666666667
29956441,2,2,2,0,1,13960,0.316788184707422,0.133333333333333
30106421,5,5,4,0,0.8,20356,0.0472050850626285,1.6
30432815,21,21,21,0,1,6499,0.688539914002617,1.68333333333333
30727295,16,16,16,0,1,7703,0.630912320059824,0.866666666666667
31202000,100,100,100,0,1,1416,0.933258553000561,39.9166666666667
31282435,4,4,4,0,1,12531,0.392269583099645,0.55
31349999,7,4,4,3,1,13128,0.386146943353898,0.633333333333333
31393326,1,0,0,1,-1,21215,0.00294447560291643,0
31861162,2,2,2,0,1,13960,0.316788184707422,0.783333333333333
31945806,94,92,91,2,0.989130434782609,18227,0.148158534305478,6.88333333333333
32009103,4,4,4,0,1,12531,0.392269583099645,138.45
32135156,15,15,15,0,1,7989,0.61782576182464,1.23333333333333
32192232,960,951,945,6,0.993690851735016,17657,0.174799027855674,178.616666666667
32347275,6,6,6,0,1,11428,0.448822209758833,325.15
32474482,28,23,23,0,1,6285,0.706300243036082,10.1666666666667
32846501,3,3,3,0,1,13185,0.358618433352028,0.216666666666667
33339739,5,5,5,0,1,11954,0.421620863712844,1
33505011,1,1,1,0,1,14959,0.252757524770985,0
33788594,5,5,5,0,1,11954,0.421620863712844,0.766666666666667
33840551,119,119,115,0,0.966386554621849,19297,0.0981491867638811,1412.43333333333
33868930,16,16,15,0,0.9375,19739,0.0766031033838101,1.88333333333333
34195478,35,35,35,0,1,4390,0.791876986352589,5.28333333333333
34453573,5,5,5,0,1,11954,0.421620863712844,1.46666666666667
34611151,9,8,8,1,1,10785,0.491961114226958,3.4
34611313,3,3,3,0,1,13185,0.358618433352028,0.3
34853093,339,333,333,3,1,207,0.990372032155543,19.9333333333333
35110839,6,5,5,1,1,12377,0.417648158534305,1.01666666666667
35127646,7,6,6,0,1,11795,0.444942979996261,0.333333333333333
35988978,7,7,7,0,1,10929,0.472938867077959,0.766666666666667
36385728,6,6,6,0,1,11428,0.448822209758833,1.38333333333333
36499044,8,8,8,0,1,10474,0.496027294821462,1.28333333333333
36590217,15,15,15,0,1,7989,0.61782576182464,0.433333333333333
36837436,72,69,66,0,0.956521739130435,19489,0.0891755468311834,27.1
36898501,21,20,20,1,1,6880,0.676621798467003,142.983333333333
36979816,18,15,15,0,1,8257,0.613806318938119,1.83333333333333
37362769,2,1,1,0,1,15990,0.241073097775285,0.35
37406579,37,37,37,0,1,4183,0.801832118152926,5.23333333333333
37690416,419,415,414,0,0.997590361445783,17005,0.20527201346046,2915.46666666667
38061343,16,16,16,0,1,7703,0.630912320059824,2.71666666666667
38197695,10,8,5,0,0.625,20673,0.0338381005795476,2.31666666666667
38371149,1,0,0,1,-1,21215,0.00294447560291643,0
38452520,1,1,1,0,1,14959,0.252757524770985,0
38477324,21,21,21,0,1,6499,0.688539914002617,1.88333333333333
38531035,44,44,44,0,1,3568,0.831043185642176,3.86666666666667
38561747,1,1,1,0,1,14959,0.252757524770985,0
38588530,38,35,35,0,1,4490,0.79005421574126,5.33333333333333
38653265,31,31,31,0,1,4874,0.768975509441017,79.3666666666667
38809274,28,28,27,0,0.964285714285714,19340,0.0957188259487755,134.116666666667
39437511,6,3,3,3,1,13866,0.350953449242849,0.45
39556925,8,8,8,0,1,10474,0.496027294821462,0.7
39935502,9,9,9,0,1,10062,0.516171246962049,1245.28333333333
40022494,3,2,2,1,1,14620,0.309169938306225,0.316666666666667
40218978,20,20,20,0,1,6757,0.678538044494298,1.01666666666667
40470546,105,105,105,0,1,1326,0.937838848382875,6996.43333333333
40503508,37,36,36,0,1,4351,0.795662740699196,6.08333333333333
40799616,191,190,190,0,1,559,0.973826883529632,474.3
40990175,14,13,13,1,1,8827,0.584828939988783,699.366666666667
41126237,24,24,24,0,1,5896,0.718498784819592,2.3
41306100,3,3,3,0,1,13185,0.358618433352028,0.35
41584999,25,24,24,0,1,6025,0.716722751916246,16.15
41929527,87,84,84,0,1,1737,0.918676388109927,12.2333333333333
41973537,77,77,77,0,1,1932,0.908954944849505,399.4
42006822,46,41,41,0,1,3881,0.818564217610768,311.216666666667
42388297,43,43,42,0,0.976744186046512,18961,0.113666105814171,13.1
42522358,36,36,35,0,0.972222222222222,19107,0.106608711908768,10.65
42996128,1,1,1,0,1,14959,0.252757524770985,0
43019059,421,419,419,1,1,120,0.994438212750047,593.666666666667
43080325,55,55,54,0,0.981818181818182,18715,0.125116844269957,7.36666666666667
43160708,36,21,21,0,1,6753,0.684426995700131,6.33333333333333
43219317,52,52,51,0,0.980769230769231,18773,0.122452794914937,2807.05
43273076,7,7,7,0,1,10929,0.472938867077959,0.783333333333333
43345013,7,7,7,0,1,10929,0.472938867077959,2.3
43679920,8,4,1,4,0.25,20941,0.0212189194241914,4489.4
43939993,5,5,5,0,1,11954,0.421620863712844,3.88333333333333
44023348,42,42,42,0,1,3735,0.823471676948962,6.61666666666667
44293633,5,5,5,0,1,11954,0.421620863712844,0.85
44649555,45,34,34,2,1,4622,0.784025051411479,5.9
45264511,17,17,17,0,1,7428,0.643765189755094,2.96666666666667
45396604,100,100,99,0,0.99,18125,0.152692091979809,93.4166666666667
45570641,46,45,45,1,1,3527,0.834268087492989,3.96666666666667
45597316,83,81,81,1,1,1818,0.914610207515423,193.266666666667
45599882,178,174,174,1,1,644,0.969900916059076,9.01666666666667
45711380,35,35,35,0,1,4390,0.791876986352589,3.51666666666667
45723990,58,57,57,0,1,2752,0.870957188259488,20.4666666666667
45895437,6,6,5,0,0.833333333333333,20268,0.0513647410730978,0.716666666666667
46103002,13,12,12,1,1,9169,0.568050102822958,1.16666666666667
46371917,210,205,205,1,1,498,0.976771359132548,1280.23333333333
47170063,15,14,14,0,1,8494,0.600766498410918,2.86666666666667
47434953,27,24,24,0,1,6076,0.715974948588521,1.08333333333333
47645728,1,1,1,0,1,14959,0.252757524770985,0
47681794,6,5,5,0,1,12377,0.417648158534305,1.85
48261482,23,23,23,0,1,6089,0.709197980931015,2.16666666666667
48446485,4,3,3,1,1,13725,0.35347728547392,1.28333333333333
49003232,13,13,13,0,1,8586,0.587539727051785,2.38333333333333
49052692,6,6,6,0,1,11428,0.448822209758833,2.51666666666667
49367619,23,21,21,2,1,6720,0.685128061319873,2.96666666666667
49368877,22,22,22,0,1,6293,0.699523275378575,1.93333333333333
49393507,41,40,40,1,1,3949,0.814544774724248,4.91666666666667
49869876,6,3,2,3,0.666666666666667,20648,0.0349598055711348,0.433333333333333
50084446,17,17,17,0,1,7428,0.643765189755094,1.65
50116067,16,14,13,0,0.928571428571429,19829,0.0731912507010656,1.95
50186016,37,37,37,0,1,4183,0.801832118152926,1.38333333333333
50259232,5,5,5,0,1,11954,0.421620863712844,3.1
50676336,12,12,12,0,1,8924,0.571555430921668,2.21666666666667
51030879,1,1,0,0,0,21007,0.0147223780145822,0
51073629,30,30,30,0,1,4990,0.762385492615442,1.9
51308189,3,3,3,0,1,13185,0.358618433352028,0.633333333333333
52142297,56,55,55,1,1,2842,0.866563843709105,9.43333333333333
52250013,3,3,3,0,1,13185,0.358618433352028,0.35
52837297,1,1,1,0,1,14959,0.252757524770985,0
53151797,24,24,24,0,1,5896,0.718498784819592,1550.23333333333
53496481,9,7,7,2,1,11370,0.46728360441204,0.966666666666667
54389764,7,7,7,0,1,10929,0.472938867077959,1.01666666666667
54457424,24,17,17,7,1,7691,0.640540287904281,6.21666666666667
54479754,32,31,31,1,1,4945,0.767666853617499,10.5
54490940,28,25,25,0,1,5886,0.724714899981305,3.95
54527516,2,2,2,0,1,13960,0.316788184707422,0.45
55257464,5,4,4,0,1,13005,0.387595812301365,49.8
55468316,143,142,142,1,1,884,0.958683866143204,12.75
55825339,2456,2430,2417,4,0.994650205761317,17512,0.18157599551318,1156.36666666667
55896001,2,1,1,1,1,15990,0.241073097775285,0.183333333333333
55958937,2,2,1,0,0.5,20786,0.0263600673022995,0.266666666666667
56034456,2,2,2,0,1,13960,0.316788184707422,2637.38333333333
56266313,12,6,6,0,1,11930,0.442372406057207,4117.15
56788744,1,0,0,1,-1,21215,0.00294447560291643,0
56909465,5,4,4,1,1,13005,0.387595812301365,4.38333333333333
57307870,48,47,47,0,1,3364,0.8421200224341,4.6
57602123,5,1,1,0,1,16465,0.227846326416153,0.35
57705913,37,37,36,0,0.972972972972973,19082,0.107777154608338,4.23333333333333
57946612,9,8,8,1,1,10785,0.491961114226958,1.73333333333333
58813992,557,553,550,4,0.994575045207957,17521,0.181155356141335,2062.96666666667
58925423,16,13,13,0,1,8905,0.583473546457282,2.11666666666667
59023664,50,50,50,0,1,3115,0.853150121518041,3.03333333333333
59095985,4,4,4,0,1,12531,0.392269583099645,0.2
59349686,3,2,2,0,1,14620,0.309169938306225,0.233333333333333
59408068,400,396,391,0,0.987373737373737,18366,0.141661992895868,238.483333333333
59660515,1,1,1,0,1,14959,0.252757524770985,0
60065877,32,32,32,0,1,4729,0.774677509814919,1.65
60088408,6,6,6,0,1,11428,0.448822209758833,1.11666666666667
61215650,21,21,21,0,1,6499,0.688539914002617,16.3166666666667
61565187,21,21,21,0,1,6499,0.688539914002617,2.43333333333333
61659667,64,64,64,0,1,2398,0.88684800897364,276.45
61678695,156,150,149,0,0.993333333333333,17719,0.17190128996074,94.7833333333333
61884571,14,14,14,0,1,8276,0.603103383810058,1.01666666666667
62007577,1039,1032,1029,2,0.997093023255814,17085,0.201532996821836,2266.51666666667
62075829,2,2,2,0,1,13960,0.316788184707422,0.35
62224846,37,37,37,0,1,4183,0.801832118152926,2.4
62578152,8,4,4,0,1,13136,0.385586090858104,1.23333333333333
62640075,1,1,1,0,1,14959,0.252757524770985,0
62789164,2,2,2,0,1,13960,0.316788184707422,0.266666666666667
62863918,4,3,3,1,1,13725,0.35347728547392,0.45
63038477,80,80,80,0,1,1832,0.913862404187699,45.7333333333333
63868885,20,19,18,1,0.947368421052632,19639,0.0819312020938493,2.91666666666667
63948474,7,7,7,0,1,10929,0.472938867077959,0.533333333333333
63988308,15,14,14,1,1,8494,0.600766498410918,1.13333333333333
64023924,1,0,0,1,-1,21215,0.00294447560291643,0
64398470,13,13,13,0,1,8586,0.587539727051785,3.91666666666667
64614253,2,1,1,1,1,15990,0.241073097775285,1.96666666666667
64738716,3,3,3,0,1,13185,0.358618433352028,0.766666666666667
64751748,151,149,149,1,1,830,0.961160964666293,2853.95
65212143,16,16,16,0,1,7703,0.630912320059824,12.2166666666667
65642115,2,2,2,0,1,13960,0.316788184707422,0.183333333333333
65916485,16,14,14,2,1,8544,0.600065432791176,9.28333333333333
66035780,1,1,1,0,1,14959,0.252757524770985,0
66092625,125,9,9,0,1,10473,0.510562722004113,752.6
66212320,13,12,12,0,1,9169,0.568050102822958,2.66666666666667
66482658,58,58,58,0,1,2676,0.87366797532249,22.65
66581668,4,2,0,2,0,20986,0.0188820340250514,0.183333333333333
66730239,1,1,1,0,1,14959,0.252757524770985,0
66917898,2,2,2,0,1,13960,0.316788184707422,0.183333333333333
66940796,27,27,26,0,0.962962962962963,19368,0.0943166947092915,1135.58333333333
67203446,17,17,17,0,1,7428,0.643765189755094,1380.31666666667
67426565,2,2,2,0,1,13960,0.316788184707422,0.116666666666667
67714699,96,95,94,1,0.989473684210526,18190,0.149794354084876,7.85
67785307,7,2,2,0,1,14870,0.304309216676014,0.483333333333333
67864005,65,61,61,0,1,2570,0.87983735277622,1033.13333333333
68287620,1,1,1,0,1,14959,0.252757524770985,0
68327030,2,2,2,0,1,13960,0.316788184707422,1.68333333333333
68569623,37,37,37,0,1,4183,0.801832118152926,6.43333333333333
68626971,45,45,45,0,1,3480,0.835249579360628,4.91666666666667
68687388,20,20,20,0,1,6757,0.678538044494298,2.45
68931582,5,1,1,0,1,16465,0.227846326416153,1.13333333333333
69168661,141,140,140,0,1,902,0.957702374275565,2638.98333333333
69328153,34,32,32,2,1,4850,0.772854739203589,2.83333333333333
69429041,26,26,26,0,1,5577,0.735230884277435,12.4333333333333
69544638,17,17,17,0,1,7428,0.643765189755094,5.43333333333333
69813128,17,11,3,6,0.272727272727273,20936,0.021546083380071,1.15
69988871,147,146,145,0,0.993150684931507,17745,0.170686109553187,701.933333333333
70338274,13,13,13,0,1,8586,0.587539727051785,2.13333333333333
70879785,16,11,10,3,0.909090909090909,19981,0.0661805945036455,217.2
71155281,14,12,11,1,0.916666666666667,19916,0.0691718078145448,1.8
71237441,22,21,21,1,1,6666,0.686016077771546,2.83333333333333
71281797,1,1,1,0,1,14959,0.252757524770985,0
71382125,3,3,3,0,1,13185,0.358618433352028,0.233333333333333
71624833,5,5,5,0,1,11954,0.421620863712844,1.43333333333333
71783032,7,6,6,0,1,11795,0.444942979996261,0.45
71927830,26,24,24,0,1,6063,0.71611516171247,1.1
72185801,20,3,3,0,1,13942,0.348429613011778,2.45
72262808,2,2,2,0,1,13960,0.316788184707422,3.36666666666667
72491656,39,38,38,1,1,4142,0.805384183959619,6.4
72985648,13,13,13,0,1,8586,0.587539727051785,3.56666666666667
73760099,103,101,101,0,1,1411,0.934099831744251,10.2166666666667
73931724,182,181,181,0,1,610,0.971443260422509,144.6
74062632,194,194,194,0,1,546,0.974527949149374,4625.8
74114471,503,487,486,1,0.997946611909651,16944,0.208123013647411,174.55
74170999,8,8,8,0,1,10474,0.496027294821462,10.5333333333333
74478152,18,16,16,0,1,7959,0.627547205085063,5.1
75110407,13,8,8,2,1,10910,0.489951392783698,4.71666666666667
75453697,2,2,2,0,1,13960,0.316788184707422,0.266666666666667
75561186,4,4,4,0,1,12531,0.392269583099645,0.933333333333333
75912141,46,46,46,0,1,3394,0.839362497663115,4.91666666666667
76743253,16,15,15,0,1,8179,0.615114974761638,3.8
76933301,168,166,166,1,1,694,0.967610768367919,206.2
77228881,8,8,8,0,1,10474,0.496027294821462,1790.75
77760936,11,9,9,1,1,10417,0.51201159095158,1.66666666666667
77817516,6,6,6,0,1,11428,0.448822209758833,3.38333333333333
78022362,1,1,1,0,1,14959,0.252757524770985,0
78070529,166,166,164,0,0.987951807228916,18320,0.143811927463077,118.3
78185183,2,2,2,0,1,13960,0.316788184707422,0.35
78540605,340,336,334,1,0.994047619047619,17609,0.177042437838848,317.45
78904449,12,12,12,0,1,8924,0.571555430921668,4.9
79026923,7,7,7,0,1,10929,0.472938867077959,0.883333333333333
79089366,1,1,1,0,1,14959,0.252757524770985,0
79260674,37,36,35,0,0.972222222222222,19117,0.106375023368854,21.6166666666667
79481201,65,65,64,0,0.984615384615385,18565,0.13217423817536,6076.26666666667
79738812,1471,1453,1445,8,0.994494150034412,17536,0.180454290521593,783.866666666667
79860143,66,62,61,4,0.983870967741935,18618,0.129884090484203,7.93333333333333
79973811,664,373,208,290,0.557640750670241,20730,0.0311740512245279,3958.7
79983145,7,1,1,0,1,16561,0.224387736025425,2.65
80209762,10,9,8,1,0.888888888888889,20082,0.0610861843335203,1.7
80346938,31,31,31,0,1,4874,0.768975509441017,27.4666666666667
80856831,14,10,9,3,0.9,20037,0.0635165451486259,2.3
80941773,24,23,23,1,1,6224,0.707421948027669,3.66666666666667
81206795,1,1,1,0,1,14959,0.252757524770985,0
81392840,10,10,10,0,1,9660,0.535988035146756,1.38333333333333
81492649,296,280,270,13,0.964285714285714,19336,0.0963264161525519,1946.33333333333
81539003,18,18,18,0,1,7192,0.656524584034399,2.96666666666667
81550296,5,4,3,0,0.75,20489,0.0418302486446065,1.63333333333333
81675485,21,21,21,0,1,6499,0.688539914002617,341.133333333333
82050123,36,36,36,0,1,4286,0.796737707982801,257.566666666667
82111986,19,19,19,0,1,6958,0.667320994578426,2.63333333333333
82340949,12,12,12,0,1,8924,0.571555430921668,1.55
82569761,16,13,13,3,1,8905,0.583473546457282,8.31666666666667
82781936,1,1,1,0,1,14959,0.252757524770985,0
82786125,44,44,44,0,1,3568,0.831043185642176,6.05
83201939,5,3,3,2,1,13835,0.352028416526454,0.95
83214167,200,196,196,2,1,540,0.97480837539727,4342.01666666667
83232546,2,2,2,0,1,13960,0.316788184707422,0.116666666666667
83234019,3,3,3,0,1,13185,0.358618433352028,1.75
83476777,15,7,7,0,1,11415,0.466489063376332,1336.58333333333
83698478,107,107,106,0,0.990654205607477,18044,0.156524584034399,97.15
83873533,39,37,37,2,1,4268,0.800336511497476,6
83933589,130,130,130,0,1,993,0.953449242849131,24.9833333333333
84132706,47,47,47,0,1,3320,0.842867825761825,8.25
84179766,70,44,43,0,0.977272727272727,18954,0.114180220601982,141.666666666667
84362111,75,75,75,0,1,1995,0.906010469246588,12.1666666666667
84508683,22,21,21,0,1,6666,0.686016077771546,13.8833333333333
84584797,125,119,119,0,1,1148,0.946391848943728,53.5166666666667
84600491,1054,1054,1050,0,0.996204933586338,17247,0.193961488128622,512.983333333333
84922381,22,21,21,1,1,6666,0.686016077771546,2.23333333333333
84973353,31,28,28,2,1,5405,0.747289212936998,5.71666666666667
85020923,32,32,32,0,1,4729,0.774677509814919,5.91666666666667
85271114,43,43,43,0,1,3647,0.827257431295569,35.9
85446760,1,1,0,0,0,21007,0.0147223780145822,0
85456817,1,1,1,0,1,14959,0.252757524770985,0
85466191,3,1,1,0,1,16240,0.234342867825762,0.2
86062361,252,250,250,1,1,363,0.983080949710226,33.2333333333333
86359634,46,46,46,0,1,3394,0.839362497663115,7.76666666666667
86487288,1,1,1,0,1,14959,0.252757524770985,0
86590088,2,1,1,0,1,15990,0.241073097775285,0.166666666666667
86705681,92,92,92,0,1,1566,0.926247896803141,62.0166666666667
86725497,9,9,8,0,0.888888888888889,20069,0.0615068237053655,2.15
86733958,877,871,866,0,0.994259471871412,17575,0.178631519910264,513.283333333333
86996818,46,46,46,0,1,3394,0.839362497663115,5.11666666666667
87065519,37,37,37,0,1,4183,0.801832118152926,5.11666666666667
87239040,3,3,3,0,1,13185,0.358618433352028,0.35
87430541,10,8,8,2,1,10872,0.490839409235371,0.816666666666667
87442299,1449,1431,1424,3,0.995108315863033,17437,0.18508132361189,2352.06666666667
87729276,43,43,43,0,1,3647,0.827257431295569,7.18333333333333
87851122,4,4,4,0,1,12531,0.392269583099645,1.06666666666667
87884996,47,47,47,0,1,3320,0.842867825761825,7.26666666666667
88094809,15,15,13,0,0.866666666666667,20166,0.0575341185268274,2.35
88282346,23,1,1,0,1,16732,0.217844456907833,11.4666666666667
88289071,87,85,81,1,0.952941176470588,19551,0.0862778089362498,12.5166666666667
88300281,422,418,411,0,0.983253588516746,18647,0.128528696952701,65.85
88507853,68,68,68,0,1,2229,0.895120583286596,3095.6
88579737,46,46,46,0,1,3394,0.839362497663115,101.05
88610212,197,111,56,86,0.504504504504504,20756,0.0299588708169751,5889.86666666667
88959842,52,52,51,0,0.980769230769231,18773,0.122452794914937,6.65
89085499,7,7,7,0,1,10929,0.472938867077959,1.73333333333333
89955028,59,59,59,0,1,2609,0.876238549261544,1123.48333333333
90492563,9,9,9,0,1,10062,0.516171246962049,0.5
90902642,8,8,8,0,1,10474,0.496027294821462,2.43333333333333
91169216,17,17,17,0,1,7428,0.643765189755094,1.6
91226132,59,59,59,0,1,2609,0.876238549261544,3013.78333333333
91243572,142,141,140,1,0.99290780141844,17776,0.169237240605721,5.23333333333333
91291029,2,2,2,0,1,13960,0.316788184707422,0.2
91629185,1,1,1,0,1,14959,0.252757524770985,0
91705570,261,257,257,2,1,348,0.983782015329968,267.183333333333
91777104,94,94,93,0,0.98936170212766,18198,0.149420452421013,3159.13333333333
91881881,3,3,3,0,1,13185,0.358618433352028,2.41666666666667
92235979,1,1,1,0,1,14959,0.252757524770985,0
92439788,4,1,1,0,1,16384,0.230557113479155,0.95
92478720,31,31,31,0,1,4874,0.768975509441017,7.93333333333333
92520575,666,665,664,0,0.998496240601504,16862,0.211955505702,2783.23333333333
92825504,25,23,23,2,1,6262,0.706720882407927,2.8
93410923,369,357,353,1,0.988795518207283,18249,0.147130304729856,1095.4
93487496,4,3,3,1,1,13725,0.35347728547392,1.2
93559157,3,3,3,0,1,13185,0.358618433352028,0.133333333333333
93894283,94,94,94,0,1,1524,0.928538044494298,29.9
94016484,6,5,5,1,1,12377,0.417648158534305,0.633333333333333
94021950,40,40,40,0,1,3886,0.815526266591886,1701.95
94282553,7,7,7,0,1,10929,0.472938867077959,77.8166666666667
94293177,235,222,220,0,0.990990990990991,18011,0.158253879229763,28.55
94342728,2,2,1,0,0.5,20786,0.0263600673022995,1.7
94458910,5,5,4,0,0.8,20356,0.0472050850626285,0.466666666666667
94465742,7,7,7,0,1,10929,0.472938867077959,0.983333333333333
94734038,14,12,12,0,1,9244,0.56692839783137,2.78333333333333
95091504,6,6,6,0,1,11428,0.448822209758833,1.33333333333333
95228927,7,7,7,0,1,10929,0.472938867077959,0.533333333333333
95258028,148,148,148,0,1,834,0.960974013834362,10.2666666666667
95321605,11,11,11,0,1,9291,0.55323424939241,2.41666666666667
95549693,1,1,1,0,1,14959,0.252757524770985,0
96071182,36,35,35,0,1,4455,0.790568330529071,2.68333333333333
96516269,4,4,4,0,1,12531,0.392269583099645,0.533333333333333
96584142,3,2,2,0,1,14620,0.309169938306225,0.383333333333333
97020770,68,68,67,0,0.985294117647059,18520,0.134324172742569,10.9
97074658,462,455,452,3,0.993406593406593,17705,0.1725556178725,1126.63333333333
97151371,4,4,4,0,1,12531,0.392269583099645,0.316666666666667
97321452,127,123,122,3,0.991869918699187,17917,0.162647223780146,114.483333333333
97381580,438,437,436,0,0.997711670480549,16978,0.206533931575996,549.6
97474652,3,3,3,0,1,13185,0.358618433352028,0.383333333333333
97478219,6,2,2,3,1,14855,0.305103757711722,1.9
97549393,69,69,67,0,0.971014492753623,19165,0.104225088801645,150.983333333333
97897154,224,224,223,0,0.995535714285714,17355,0.18891381566648,25.2333333333333
98068987,68,61,59,2,0.967213114754098,19267,0.0995513180033651,32.55
98074385,1,1,1,0,1,14959,0.252757524770985,0
98189867,331,329,328,0,0.996960486322188,17109,0.200411291830249,285.766666666667
98601081,35,34,34,0,1,4585,0.784866330155169,7.48333333333333
99476130,7,7,7,0,1,10929,0.472938867077959,1.28333333333333
99815920,2,2,2,0,1,13960,0.316788184707422,0.366666666666667
100072054,17,15,15,2,1,8237,0.614180220601982,1.63333333333333
100072764,72,72,72,0,1,2089,0.901757337820153,5.35
100400590,3,0,0,2,-1,21365,0.000841278743690409,0.166666666666667
100406047,68,68,68,0,1,2229,0.895120583286596,22.0833333333333
101289954,23,23,23,0,1,6089,0.709197980931015,32.2
101602903,33,33,33,0,1,4623,0.780753411852683,1.41666666666667
102037158,75,74,72,0,0.972972972972973,19081,0.108244531688166,7414.15
102507590,1,1,1,0,1,14959,0.252757524770985,0
102949618,3,2,2,1,1,14620,0.309169938306225,0.316666666666667
103084180,6,1,0,0,0,21172,0.0101420826322677,13.3833333333333
103144468,34,34,34,0,1,4505,0.785801084314825,4.9
103162335,2,1,1,0,1,15990,0.241073097775285,0.15
103578002,1,1,1,0,1,14959,0.252757524770985,0
103886974,25,24,23,0,0.958333333333333,19465,0.0898766124509254,4.36666666666667
104075631,95,94,94,1,1,1531,0.92839783137035,1283.2
104407889,8,8,8,0,1,10474,0.496027294821462,1.91666666666667
104736866,8,7,7,1,1,11279,0.468685735651524,1.71666666666667
104892922,1,1,1,0,1,14959,0.252757524770985,0
105198192,14,12,12,2,1,9244,0.56692839783137,1.16666666666667
105203881,32,31,30,1,0.967741935483871,19254,0.0999719573752103,1.71666666666667
105435184,6,2,1,4,0.5,20863,0.0247242475229015,0.383333333333333
105744354,898,894,893,2,0.998881431767338,16796,0.215040194428865,1482.28333333333
105996230,25,23,23,2,1,6262,0.706720882407927,2
106096574,35,33,33,0,1,4710,0.77953823144513,8.16666666666667
106148768,86,85,85,0,1,1711,0.919798093101514,3.28333333333333
106686211,9,9,9,0,1,10062,0.516171246962049,16.0833333333333
106831121,112,111,111,1,1,1244,0.941718078145448,6.03333333333333
106867063,48,47,47,1,1,3364,0.8421200224341,9
106986034,14,1,1,0,1,16697,0.219573752103197,2.65
107418848,9,6,6,0,1,11907,0.442979996260983,1.38333333333333
107748493,20,19,18,0,0.947368421052632,19639,0.0819312020938493,7.5
107780694,51,49,49,1,1,3222,0.849083940923537,5.1
107921736,7,7,7,0,1,10929,0.472938867077959,1.6
108096602,40,40,40,0,1,3886,0.815526266591886,2.91666666666667
108231202,1,1,1,0,1,14959,0.252757524770985,0
108505676,19,19,19,0,1,6958,0.667320994578426,2.13333333333333
108546476,142,139,136,0,0.97841726618705,18876,0.11782576182464,389.583333333333
108564497,27,27,27,0,1,5418,0.742475229014769,1.36666666666667
108931367,28,27,27,1,1,5512,0.74065245840344,2.25
109071255,38,38,38,0,1,4085,0.806505888951206,7.43333333333333
109276853,13,2,1,0,0.5,20880,0.0241166573191251,0.633333333333333
